City_0,5,9402073146868295,30,513512961683464
City_1,1,8127976550416647,5,6815378276037
City_2,10,76402205044602,17,37866688245483
City_3,31,437178550441924,82,68005138245948
City_4,2,1505997929370246,23,765216013662403
City_5,76,89535365960965,73,14329033606224
City_6,56,5406741363258,53,38682961002647
City_7,99,39679458463534,85,22781407334995
City_8,97,28065407481571,64,494413786128
City_9,50,645137826050416,32,108081390528476
City_10,19,311043290011554,28,08107352503488
City_11,13,75500971498409,83,59578210600395
City_12,97,44989280375162,71,2227572566815
City_13,16,54898470557492,62,36247077132069
City_14,19,11368929244077,6,087779214818534
City_15,71,40925952454384,74,04691587883187
City_16,22,27925090050484,91,06504716392577
City_17,61,66781968820699,51,20305454540127
City_18,82,76401203842198,49,56889714336692
City_19,54,0924333710591,31,385691655455574
City_20,62,40999558539029,96,67761002204945
City_21,17,556114819433233,84,94132167101206
City_22,13,690030151868381,62,423368450014806
City_23,16,99177604850368,3,5108049359327875
City_24,91,62354728388922,74,15688162892195
City_25,66,42475950281768,29,17276563838046
City_26,83,2455153142885,2,7643609201548514
City_27,1,8029362395058923,60,0240681959147
City_28,53,78083615802369,87,1118982446807
City_29,89,1537256894678,65,72675956816137
City_30,51,77736888555873,25,11769635986758
City_31,52,415595131308265,95,73872772115894
City_32,65,44558451700547,95,117334886041
City_33,17,99769675775066,51,21006537960204
City_34,69,25699321436,32,528793059332195
City_35,14,523089218863273,65,24822046308189
City_36,76,84250482709258,48,66620465911801
City_37,4,88277760306326,52,225653914039846
City_38,44,68002279127816,32,325805967123244
City_39,24,957105487140062,43,707438745639124
City_40,46,68937726939819,0,8104356691766457
City_41,74,97054733271985,98,7970787511736
City_42,95,71427298603152,55,67087535862656
City_43,81,40712513925885,65,57330769965921
City_44,42,61302591874111,4,283587224613738
City_45,24,926336472912137,81,32908813052742
City_46,33,58681961974338,77,28542358345743
City_47,55,5536796888484,51,478990267482
City_48,94,62325594967164,64,91166336312094
City_49,64,90241224623936,36,171455846025225
City_50,55,78814495295502,54,931102575584475
City_51,37,59294657965876,91,27592127889378
City_52,4,879170682434197,64,45777322819801
City_53,12,775972921942202,25,40955831504427
City_54,53,151508354480484,50,773385572291296
City_55,75,84846526395522,62,977629363840435
City_56,28,65403338271021,57,80575376984159
City_57,93,93024168158033,64,40908576266871
City_58,81,2734730945762,66,16173362566981
City_59,32,960347125539414,75,31589762439242
City_60,37,957256439817286,99,20511144287399
City_61,94,97980148747826,76,9003395015642
City_62,98,96276650688257,0,13103114826059636
City_63,64,0424428510041,40,857379468427034
City_64,66,26679295040864,65,34473845638347
City_65,91,23739729204401,99,27043008979913
City_66,46,70751044307232,26,97455157091494
City_67,54,717092337731565,75,8269248553287
City_68,62,46745845607546,31,547759245727814
City_69,50,63352965855062,64,32899472742497
City_70,83,28140291504398,76,11888979439281
City_71,60,68450699254571,81,31746112367388
City_72,62,84472772711468,39,09654492860467
City_73,47,69116950474669,32,78563461360826
City_74,49,52871693904668,68,70540880263091
City_75,2,79656023307876,23,16952603524457
City_76,36,49873480811714,46,631353185642986
City_77,35,52682596847233,32,534598382401235
City_78,98,59200033671675,44,87548230743308
City_79,4,081916960976429,50,92153220684106
City_80,28,530642983806555,23,862987138456347
City_81,15,35784287815558,44,552028708906235
City_82,57,95583824777217,24,102445590688937
City_83,90,54152726265569,2,79435051427378
City_84,23,758696791250234,85,27742420755736
City_85,23,250872163752046,88,25489395182099
City_86,58,84699241845882,83,83495838535242
City_87,93,329278871117,11,101100034879474
City_88,60,76784796969983,15,021840154606247
City_89,0,7855199098944943,41,963997009557104
City_90,83,1721143666621,33,87565673809494
City_91,38,38959858543799,94,93955289536346
City_92,40,016526136260744,85,16838596897817
City_93,9,783469969351621,26,963023715546687
City_94,94,83348518690579,97,74705482745493
City_95,90,86467724151672,49,58702240519809
City_96,98,29705064912882,20,09766101579704
City_97,33,83979392772707,54,68219641605662
City_98,19,500985963784167,60,33994819147449
City_99,5,92345111919993,94,7474348169156
City_100,65,81866716069067,65,34441141030565
City_101,39,42731182375826,4,909151816114255
City_102,29,62423919670393,0,8703623345555411
City_103,45,49620164431637,74,91559463441452
City_104,71,4939325649719,15,599463985380247
City_105,99,50578501408185,83,51826422196315
City_106,19,428616912844443,17,904305563272473
City_107,27,341272154226083,13,02611246214097
City_108,58,43678715927406,65,91180718454241
City_109,3,426110027819318,55,60150451566115
City_110,86,97380518954866,21,60675471170215
City_111,18,783318885798074,86,0340980874777
City_112,93,32434014164998,66,83516990612465
City_113,8,674420193443632,42,36014003743137
City_114,53,879395825306155,80,73261303320993
City_115,27,35619246263411,69,64727694040191
City_116,78,62869352816008,42,516254967453484
City_117,83,86858209496903,80,82471559029395
City_118,55,14472379901068,95,0472702879807
City_119,90,94243444115125,80,43462525017885
City_120,52,40982456044225,17,70329883438707
City_121,62,18708487401099,83,65305834556261
City_122,53,02359931985555,2,7175664587791415
City_123,80,17813745169408,50,86889835649407
City_124,48,51569509644408,33,1997018292364
City_125,61,24902123418012,24,33639418007588
City_126,88,19344958507696,75,49119321587982
City_127,55,29656014358195,15,987773822909546
City_128,49,885811571760044,38,88239872763022
City_129,33,683460189606926,9,109141203068427
City_130,38,14722609803759,22,581536649488044
City_131,49,49445506200172,56,40819346617768
City_132,98,99812177672086,33,93621052844307
City_133,29,044701836689047,17,697192288183917
City_134,42,561868857225846,56,88761806239354
City_135,3,0079805840970697,86,66351137833969
City_136,65,43197521477066,1,2825259699937974
City_137,48,30185608799036,76,20916467377448
City_138,99,06826815600624,17,506832650813198
City_139,97,08340613063308,97,49863000632715
City_140,21,274621432388262,86,83647984902127
City_141,47,0956019394899,21,40801970877404
City_142,36,64149947164363,20,229290577358604
City_143,83,66495415118509,58,522347696969575
City_144,62,39696767114763,25,587251496363084
City_145,38,33856774155221,47,711427454986286
City_146,71,00726893876866,47,3113033026432
City_147,69,0055338197121,30,494576531134044
City_148,26,378881026825653,60,638885375523174
City_149,44,195066655208215,18,297900608480667
City_150,66,48632394650232,23,143346867622018
City_151,34,68882336851456,71,86959671542115
City_152,53,61024630499814,69,71757181968505
City_153,83,46617820698374,43,642758586127364
City_154,10,128710538680942,83,14583397085103
City_155,28,422462038425365,3,132961560019487
City_156,63,25932339209027,47,24298620416501
City_157,94,45532964497174,82,60823955669105
City_158,46,74326053824902,89,68134760631304
City_159,6,438099597602065,63,9708082704599
City_160,83,37475305068848,45,440745259781046
City_161,5,346676412509444,63,38064174245969
City_162,44,659533706615164,16,811129318453588
City_163,48,84078622332733,86,88538114607695
City_164,44,09556448836396,28,420008467383816
City_165,99,92674484373397,74,93065897942421
City_166,46,889317685536334,20,261177830475752
City_167,98,27946429498513,98,16668521719859
City_168,2,3772148306296925,17,974351175390378
City_169,31,365009441223222,34,013477779127996
City_170,65,69837346646217,4,4090733991366875
City_171,77,3039730765487,51,943538974648405
City_172,76,86514891476438,62,72276355240438
City_173,72,55171231410618,19,58274973267876
City_174,7,942889098509854,70,09873703777467
City_175,43,33528435860406,38,5807632155563
City_176,79,52947501342878,26,16578017267891
City_177,38,34298054255173,10,223668957097953
City_178,86,35065634277453,32,7956117735158
City_179,56,33587090692592,65,5802408711095
City_180,67,8272966788413,90,18395674397517
City_181,74,26022282714634,71,15898668369229
City_182,23,557461004463732,88,42370458988094
City_183,90,40850917629234,9,083008649881641
City_184,83,31450480288231,23,992949817331954
City_185,54,7230412738297,96,25774559718673
City_186,8,3753735311337,86,30695961637618
City_187,38,43163849519735,90,7788663033893
