City_0,87,55449288454187,67,40562149563416
City_1,79,18828382712849,11,686150365546233
City_2,21,680700017065536,18,48168675264734
City_3,77,13058944771896,47,52711557273871
City_4,2,9679359243414694,69,10825472220196
City_5,18,045989360671435,3,7843797063701112
City_6,56,247153037204875,50,28452008868888
City_7,58,69921679200193,70,68589562507444
City_8,56,15580714116201,72,48447450226524
City_9,31,214032478960064,27,2384456158948
City_10,33,65437339574034,4,643063911664491
City_11,64,04759290486707,44,690492484913726
City_12,84,96913208151939,31,471368019212452
City_13,44,67850695578446,48,8082264924762
City_14,14,02546118482162,95,47017705437561
City_15,80,0590144130966,30,063676591753342
City_16,31,02495840596723,54,60368390435776
City_17,85,0214910047623,61,53012580794033
City_18,47,14296444100415,72,36270489445968
City_19,95,1629172258631,0,13155433656123483
City_20,30,86298120829317,27,551341892021764
City_21,38,725575940587966,73,92834314501904
City_22,69,64295011045738,85,94935013006287
City_23,95,49684206354303,12,185874623765326
City_24,33,45250954750113,64,9204320351685
City_25,29,345196631348138,33,844310202826286
City_26,73,31779933079655,11,61443948252755
City_27,57,264332372253165,41,34941186712678
City_28,28,354055998302208,43,082823423278896
City_29,80,2242259905859,47,053308294048705
City_30,83,16553664967194,59,22211006412952
City_31,75,0929007184494,65,11338499046835
City_32,41,49844492438295,41,888343769670065
City_33,66,18394754068126,81,29502426819619
City_34,65,51635865548944,86,69166111477952
City_35,28,481674667166455,51,362607510434124
City_36,28,874117652263532,70,30319530838679
City_37,76,41001971081167,96,71906056208006
City_38,32,051796849888724,53,88344207253869
City_39,30,39423480016631,94,5176325384604
City_40,3,508114034556953,47,72296130866292
City_41,98,58548677401114,93,59964609205757
City_42,17,915895360319777,17,53182866976658
City_43,44,02974740785245,14,75594581052212
City_44,78,42911562182515,37,22905290295646
City_45,35,630881909678855,10,419070294739985
City_46,71,55895102123445,67,89471279001076
City_47,18,604242338260747,54,443282685231345
City_48,87,11065369066066,98,38934665679854
City_49,98,38462338397875,98,69152027841899
City_50,6,341458398759892,49,48584842226399
City_51,12,879701901545227,66,80070910918592
City_52,37,64951289420111,16,734709966201667
City_53,24,136937649315293,47,812132743173585
City_54,73,15542531298152,92,47000193167277
City_55,74,0978581848599,34,11288134172569
City_56,36,23637316869728,35,03695779240547
City_57,87,20855638035303,23,955656835605588
City_58,38,47017310088167,2,2905492590137855
City_59,52,05596039542362,61,13606541857176
City_60,10,612208188095263,43,35623521773703
City_61,53,89240805764708,68,86234940151972
City_62,59,68768827077584,96,88509930864869
City_63,0,6132804094659106,38,3388463329098
City_64,27,896752185560413,30,22114568896759
City_65,11,121887551576359,11,924234755263486
City_66,36,920913310481,24,1531575268081
City_67,68,07042184786852,23,809625597226326
City_68,65,87367520759732,90,03374735417647
City_69,8,003521373639199,16,21062057633498
City_70,5,323003796410908,60,001842283748275
City_71,38,92852026917573,61,41071728666084
City_72,66,52962468240403,87,18297087612741
City_73,52,27893562078959,81,48139894412253
City_74,16,92892544939495,29,004692688426235
City_75,5,888732236273353,97,11555583366773
City_76,42,736020928211104,20,30443810834153
City_77,81,40634178831696,74,77307973645223
City_78,96,52053330667424,83,16556088072005
City_79,45,06199588310845,95,32974188959223
City_80,21,943107111650484,2,796997642010801
City_81,21,831150278635448,98,87319007607071
City_82,86,16340996792071,49,96943781659938
City_83,89,77166328846982,93,22658343979104
City_84,45,945749664865176,96,52606837151151
City_85,95,86906722638163,46,77914845686495
City_86,52,18773752793747,4,781258734115901
City_87,74,90057612779927,42,72880220562898
City_88,72,16010748246819,61,596735761547464
City_89,9,459639654676021,71,33465647386278
City_90,97,66425117844541,62,68023357997319
City_91,5,739127058503534,8,761038525804466
City_92,10,848138997442657,63,08177111561455
City_93,79,21916139029923,13,57015169471374
City_94,10,19141029860464,98,02065985044999
City_95,52,610613743512836,7,639023135162104
City_96,39,96316186146226,39,94497339845159
City_97,41,490317674478064,68,99016174758917
City_98,74,21880167220867,90,83714170371259
City_99,84,88409740323397,69,08832357823296
City_100,98,14664666212497,69,07229723593696
City_101,95,00321824621872,95,96361748293056
City_102,45,9170910510161,57,05282633291908
City_103,41,448487109944224,77,79982771668702
City_104,46,51192371043532,85,1125645607609
City_105,28,643436028841286,95,22060898069982
City_106,91,79413440512731,20,104054758098457
City_107,36,710976594645786,8,367791455610007
City_108,75,91398154364684,27,03336907746006
City_109,9,234027967111002,11,385214436392344
City_110,65,6548120148465,38,1338969953243
City_111,57,417689602735656,46,55617679168332
City_112,0,5392934335380573,40,40821952315965
City_113,27,881935362714984,29,16672938505168
City_114,72,24951743638854,27,193555249613365
City_115,71,36620610209063,84,13386753446697
City_116,23,91981012559985,13,518315577315388
City_117,87,86429466976571,70,63574219968775
City_118,61,68981090304797,37,23177945967898
City_119,66,78756941307216,57,3118434886952
City_120,31,918438479058942,86,60750003536056
City_121,12,749883552098085,5,6061687669104465
City_122,3,105685316762752,28,348464011336272
City_123,81,59830569967124,84,10206769334808
City_124,0,951716268367131,0,7623353529967902
City_125,3,959482504341949,40,19428951051387
City_126,19,691563953700395,88,63359731943304
City_127,66,34417065344684,58,46462647186116
City_128,73,76463858266604,62,11858355975124
City_129,31,585323471699912,43,99785863135768
City_130,96,41528019857704,94,05647420089443
City_131,60,25747228673871,98,83672714956576
City_132,95,06253290720996,87,01404705765836
City_133,7,812900198503748,41,431908920458326
City_134,92,51467082815455,89,96705734838166
City_135,2,165411434543385,41,163697973276925
City_136,4,5559847816708405,36,850734588453584
City_137,46,07272476871373,0,6146188874599279
City_138,99,77491598267143,13,568694752659137
City_139,26,093642516100623,4,492853215756176
City_140,34,595887725749165,81,85379724654057
City_141,29,134925202661176,9,88823076947709
City_142,69,0865749302034,5,79625359424848
City_143,85,2839792021212,76,60640949151278
City_144,0,13772599235545302,23,47033729407616
City_145,81,56595712310765,39,505328462877586
City_146,53,86469847322981,18,106668936052717
City_147,65,58474616692729,16,859928379582744
City_148,88,38310593264208,87,11970911083378
City_149,50,78150225647956,5,93232065903575
City_150,19,145305494016707,83,13813953906303
City_151,62,403639091859105,76,94554216157495
City_152,49,640476191819104,11,497491143440952
City_153,60,49513735457608,79,32981949716293
City_154,19,10178289661052,56,27132024855378
City_155,25,1636856544009,27,86659015169097
City_156,85,76959307262446,37,66683957142385
